,configuration,release,recall,precision,fpr,f_measure,g_measure,balance,accuracy,error,error_type1,error_type2,mcc,consistency,auc,auc_alberg,auc_roi,necm10,necm25,cost,nofb20,nofc80,bias_train,bias_train_processed,bias_test,ratio_bias,ratio_bias_processed,prop1_defect,prop1_clean,num_train,num_train_processed,num_test,diff,potential
239,3_Peters15,manifoldcf-0.5,0.7352941176470589,0.2577319587628865,0.140625,0.381679389312977,0.792507204610951,0.7880511915847968,0.8516483516483516,0.1483516483516483,2.1176470588235294,0.017578125,0.3759592604949509,0.7177159926470589,0.8940716911764706,0.0050024894696537,0.5829584595228969,0.2967032967032967,0.5439560439560439,104178.0,15.0,114.0,0.027906976744186,0.0284237726098191,0.0622710622710622,2.231379731379733,2.19080919080919,181.7941176470588,28.990234375,430,387,546,1094.1904761904761,large
240,3_Peters15,manifoldcf-0.6,0.3230769230769231,0.28,0.09523809523809523,0.3000000000000001,0.47613365155131265,0.516628948500437,0.8449367088607594,0.1550632911392405,0.8307692307692308,0.07760141093474426,0.2140019428292954,0.2454755121421788,0.5266449599782933,0.0110560999319144,0.4347758700956598,0.7816455696202531,1.825949367088608,76165.0,17.0,567.0,0.0097465886939571,0.0108695652173913,0.1028481012658227,10.552215189873424,9.46202531645569,97.5846153846154,26.05114638447972,513,460,632,-166.96726190476193,none
241,5_Watanabe08,commons-io-2.5,0.25,0.2,0.036036036036036036,0.22222222222222224,0.3970315398886828,0.4690581030408363,0.9391304347826087,0.0608695652173913,1.0,0.02702702702702703,0.1922431063976338,0.22297297297297297,0.8378378378378378,0.0055469268890818,0.5527653517690119,0.2956521739130435,0.6869565217391305,3176.0,1.0,33.0,0.0522042403021697,0.0522042403021697,0.0347826086956521,0.6662793768154207,0.6662793768154207,91.5,18.67567567567568,72542,72542,115,3331.0,large
242,5_Watanabe08,commons-jcs-1.3,0.5833333333333334,0.1428571428571428,0.1596958174904943,0.2295081967213114,0.6886267527264635,0.6844735627280432,0.8290909090909091,0.1709090909090909,3.5,0.019011406844106463,0.2261573207038706,0.5643219264892269,0.7070659062103929,0.002878676847982,0.5669171626873708,0.3345454545454545,0.6072727272727273,14330.0,3.0,72.0,0.0313852813852813,0.0313852813852813,0.0436363636363636,1.3903448275862094,1.3903448275862094,90.0,7.6311787072243344,924,924,275,1232.75,large
243,3_Peters15,manifoldcf-1.0,0.375,0.2625,0.10102739726027397,0.3088235294117648,0.5292338709677419,0.5523218036372638,0.853125,0.146875,1.0535714285714286,0.059931506849315065,0.2340822943922611,0.3150684931506849,0.5158084637964775,0.0067884662426614,0.3401405861273207,0.6390625,1.459375,102753.0,10.0,610.0,0.0189873417721519,0.0225988700564971,0.0875,4.6083333333333325,3.871875000000013,113.41071428571428,29.65239726027397,632,531,640,-49.36999999999989,none
244,3_Peters15,manifoldcf-1.10,0.7368421052631579,0.0985915492957746,0.1306122448979592,0.17391304347826078,0.7976461147519059,0.7922602155584885,0.8668668668668669,0.1331331331331331,6.7368421052631575,0.00510204081632653,0.2371333186674653,0.7317400644468314,0.8992212674543502,0.0003202155674176,0.5252275247996838,0.1781781781781782,0.2532532532532532,144595.0,2.0,160.0,0.0796875,0.0541082164328657,0.019019019019019,0.23867004259161098,0.35149964779594395,397.0,45.73061224489796,640,499,999,-658.0142857142855,none
245,5_Watanabe08,commons-jcs-2.0,0.4166666666666667,0.217391304347826,0.05056179775280899,0.28571428571428564,0.5791638108293352,0.5859744735105252,0.9320652173913043,0.0679347826086956,1.5,0.019662921348314606,0.268625762445987,0.3970037453183521,0.8453885767790262,0.002346133967701,0.605352248911816,0.2391304347826087,0.5244565217391305,11714.0,3.0,115.0,0.0524158224578269,0.0524158224578269,0.0326086956521739,0.6221155010666948,0.6221155010666948,90.25,8.418539325842696,89038,89038,368,-756.1999999999998,none
246,3_Peters15,manifoldcf-1.1,0.3090909090909091,0.265625,0.07939189189189189,0.2857142857142857,0.4627987711980819,0.5082386532071679,0.8686244204018547,0.1313755795981452,0.8545454545454545,0.06418918918918919,0.2145739869200458,0.2449017199017199,0.5395884520884521,0.0078643142581089,0.3001709356362363,0.6599690880989181,1.5409582689335397,97992.0,10.0,530.0,0.0140625,0.0169491525423728,0.0850077279752704,6.0449939893525615,5.015455950540977,102.32727272727271,43.49324324324324,640,531,647,-2142.962566844919,none
247,3_Peters15,manifoldcf-1.2,0.2807017543859649,0.2191780821917808,0.09033280507131537,0.24615384615384617,0.4290185453356379,0.4873841683016993,0.8575581395348837,0.1424418604651162,1.0,0.06497622820919176,0.170392012524079,0.21572552617677315,0.4951066255178358,0.0046729295422169,0.3077599038388861,0.6787790697674418,1.572674418604651,97168.0,8.0,604.0,0.0185471406491499,0.0168539325842696,0.0828488372093023,4.466933139534888,4.915697674418622,107.91228070175438,42.39778129952457,647,534,688,-3632.63137254902,none
248,3_Peters15,manifoldcf-1.3,0.3793103448275862,0.188034188034188,0.1332398316970547,0.2514285714285714,0.5276926062487871,0.5511077519110463,0.8300907911802854,0.1699092088197146,1.6379310344827587,0.05049088359046283,0.1808991522237162,0.32881946123712336,0.5423054601731392,0.0065195745958425,0.3478062001082074,0.5901426718547341,1.2905317769131,117744.0,12.0,720.0,0.0101744186046511,0.0121527777777777,0.0752269779507133,7.393737261441582,6.190105614230163,109.77586206896552,34.011220196353435,688,576,771,-643.2600000000002,none
249,5_Watanabe08,commons-jcs-2.1,0.4545454545454545,0.217391304347826,0.05042016806722689,0.29411764705882343,0.6147986942328618,0.6126610950956823,0.9347826086956522,0.0652173913043478,1.6363636363636365,0.01680672268907563,0.2842974802836732,0.4377387318563789,0.8478482302011714,0.0018169814647804,0.5977155882774433,0.2119565217391304,0.4565217391304347,11714.0,2.0,116.0,0.052772182305861,0.052772182305861,0.029891304347826,0.5664216077815339,0.5664216077815339,98.45454545454544,8.394957983193278,92833,92833,368,-5338.5,none
250,3_Peters15,manifoldcf-1.4,0.5348837209302325,0.2371134020618556,0.10040705563093623,0.32857142857142846,0.6708754949406072,0.6635369783496412,0.8794871794871795,0.1205128205128205,1.7209302325581395,0.027137042062415198,0.3004956636578376,0.5077466788678173,0.774005238080212,0.0125944144218381,0.5170542204467605,0.3512820512820512,0.735897435897436,107271.0,14.0,314.0,0.040207522697795,0.0154083204930662,0.0551282051282051,1.3710918114143937,3.577820512820524,148.1627906976744,36.58887381275441,771,649,780,-1480.2878787878785,none
251,3_Peters15,manifoldcf-1.5,0.7096774193548387,0.1692307692307692,0.1299638989169675,0.2732919254658385,0.7817176557316623,0.7750802189066446,0.8642691415313225,0.1357308584686775,3.4838709677419355,0.010830324909747292,0.3016251643114229,0.6988470944450914,0.9026241217344048,0.0021271461928414,0.5573869058291228,0.2296983758700696,0.3863109048723898,129590.0,9.0,137.0,0.0269230769230769,0.0279937791601866,0.0359628770301624,1.3357640039774616,1.2846738850219135,205.70967741935485,46.0734055354994,780,643,862,-450.45833333333303,none
252,5_Watanabe08,commons-jcs-2.2,0.75,0.1428571428571428,0.04945054945054945,0.2399999999999999,0.838449111470113,0.8197982285867295,0.9483695652173914,0.0516304347826086,4.5,0.0027472527472527475,0.3131447244300551,0.7472527472527473,0.967032967032967,0.0,0.7959907241092727,0.0760869565217391,0.1168478260869565,11018.0,2.0,33.0,0.0547419130165609,0.0547419130165609,0.0108695652173913,0.19856020037339514,0.19856020037339514,273.0,9.645604395604396,103376,103376,368,26284.0,extra_large
253,5_Watanabe08,commons-jexl-1.1,1.0,0.0,0.7411764705882353,0.0,0.41121495327102797,0.47590909159114714,0.25882352941176473,0.7411764705882353,inf,0.0,0.0,,,,,0.7411764705882353,0.7411764705882353,2211.0,0.0,,0.0336391437308868,0.0336391437308868,0.0,0.0,0.0,,47.08235294117648,327,327,85,,none
254,5_Watanabe08,commons-jexl-2.0,0.0,0.0,0.19148936170212766,0.0,0.0,0.2800457738004839,0.7307692307692307,0.2692307692307692,1.8,0.10638297872340426,-0.1492186477927092,-0.10638297872340426,0.5361702127659574,0.0,0.1086392287727103,1.1346153846153846,2.576923076923077,3639.0,0.0,29.0,0.0517004727771846,0.0517004727771846,0.0961538461538461,1.8598252779668731,1.8598252779668731,8.6,21.29787234042553,6557,6557,52,-inf,none
255,5_Watanabe08,commons-jexl-2.1,0.1666666666666666,0.0909090909090909,0.15873015873015872,0.11764705882352938,0.2782152230971127,0.40015014056226295,0.782608695652174,0.217391304347826,1.6666666666666667,0.07936507936507936,0.0061089281249859,0.0873015873015873,0.5277777777777778,0.003135595763195,0.2085415023227275,0.8695652173913043,1.9565217391304348,5049.0,0.0,43.0,0.0537947462449546,0.0537947462449546,0.0869565217391304,1.6164500775442554,1.6164500775442554,110.83333333333331,18.873015873015877,15113,15113,69,-2492.0,none
256,3_Peters15,manifoldcf-1.6,0.65625,0.1590909090909091,0.13357400722021662,0.25609756097560976,0.7468326294732163,0.739226076931697,0.8586326767091541,0.1413673232908459,3.46875,0.013237063778580024,0.2743862850677896,0.64301293622142,0.8730821299638989,0.0021669903389341,0.504985907190096,0.2560834298957126,0.4472769409038238,131941.0,8.0,158.0,0.0282051282051282,0.0313479623824451,0.0370799536500579,1.3146529021384168,1.1828505214368485,218.3125,43.20938628158845,780,638,863,-2335.0047619047614,none
257,3_Peters15,manifoldcf-1.7,0.3157894736842105,0.15,0.07640449438202247,0.20338983050847456,0.47065559690810194,0.5131829444837095,0.8987068965517241,0.1012931034482758,1.7894736842105263,0.029213483146067417,0.1690210433525029,0.2865759905381431,0.6740833826138379,0.0037867473399075,0.5382902052468054,0.3534482758620689,0.7737068965517241,52313.0,8.0,591.0,0.0069524913093858,0.0083217753120665,0.0409482758620689,5.889727011494298,4.9206178160919904,195.60526315789477,39.342696629213485,863,721,928,-1515.9555555555553,none
258,5_Watanabe08,commons-jexl-3.0,1.0,0.0,0.07317073170731707,0.0,0.9620253164556963,0.9482604794253746,0.926829268292683,0.073170731707317,inf,0.0,0.0,,,,,0.073170731707317,0.073170731707317,3961.0,0.0,,0.0539090483171369,0.0539090483171369,0.0,0.0,0.0,,18.09756097560976,66167,66167,82,,none
259,3_Peters15,manifoldcf-1.8,0.6153846153846154,0.128,0.11899563318777293,0.2119205298013245,0.7246197878668837,0.7153168824810653,0.8736730360934183,0.1263269639065817,4.1923076923076925,0.010917030567685589,0.2397124051548579,0.6044675848169297,0.8648387638562312,0.0007443439568244,0.4641344713010646,0.2218683651804671,0.381104033970276,136658.0,3.0,185.0,0.0183189655172413,0.0222222222222222,0.0276008492569002,1.5066816535531466,1.2420382165605102,284.84615384615387,42.41375545851528,928,765,942,-2311.0,none
260,5_Watanabe08,commons-jexl-3.1,1.0,0.0,0.07058823529411765,0.0,0.9634146341463414,0.9500865801515379,0.9294117647058824,0.0705882352941176,inf,0.0,0.0,,,,,0.0705882352941176,0.0705882352941176,3986.0,0.0,,0.0543725712349509,0.0543725712349509,0.0,0.0,0.0,,17.858823529411765,94441,94441,85,,none
261,5_Watanabe08,commons-lang-2.2,0.5555555555555556,0.1612903225806451,0.8253968253968254,0.24999999999999992,0.2657004830917875,0.3371233962596477,0.25925925925925924,0.7407407407407407,2.888888888888889,0.12698412698412698,-0.2647538315435722,0.42857142857142855,0.3624338624338624,0.0,0.4761595318170589,1.6296296296296295,3.111111111111111,8707.0,3.0,77.0,0.0336391437308868,0.0336391437308868,0.2222222222222222,6.606060606060616,6.606060606060616,82.66666666666667,25.142857142857142,327,327,81,-379.81111111111113,none
262,5_Watanabe08,commons-lang-2.3,0.125,0.25,0.09230769230769231,0.16666666666666666,0.2197392923649907,0.3778482057973426,0.7530864197530864,0.2469135802469135,0.375,0.2153846153846154,0.0436270476133358,-0.09038461538461538,0.4764423076923076,0.0014848815260337,0.3725593828691697,1.8024691358024687,4.395061728395062,6505.0,0.0,78.0,0.0264462809917355,0.0264462809917355,0.1975308641975308,7.469135802469144,7.469135802469144,97.75,24.369230769230768,605,605,81,-676.9444444444445,none
263,5_Watanabe08,commons-lang-2.4,0.2352941176470588,0.4444444444444444,0.07462686567164178,0.30769230769230765,0.3751891074130106,0.45670254207056904,0.7857142857142857,0.2142857142857142,0.29411764705882354,0.19402985074626866,0.2087071565668608,0.041264266900790166,0.746268656716418,0.0242202602434008,0.4596165418856971,1.6071428571428572,3.928571428571429,7839.0,2.0,34.0,0.0415704387990762,0.0415704387990762,0.2023809523809523,4.868386243386243,4.868386243386243,108.29411764705884,23.62686567164179,1732,1732,84,-473.1512605042017,none
264,5_Watanabe08,commons-lang-2.5,0.2,0.2222222222222222,0.08860759493670886,0.2105263157894737,0.32801822323462415,0.43085533215162775,0.8314606741573034,0.1685393258426966,0.7,0.10126582278481013,0.1166817350124404,0.09873417721518987,0.7050632911392405,0.0044568276285279,0.4558903567364307,0.9775280898876404,2.3258426966292136,8147.0,1.0,47.0,0.0528989838613269,0.0528989838613269,0.1123595505617977,2.12403986542246,2.12403986542246,82.2,25.11392405063291,6692,6692,89,-288.95555555555575,none
265,3_Peters15,manifoldcf-1.9,0.5,0.1157894736842105,0.08786610878661087,0.188034188034188,0.6459259259259259,0.6410289335661573,0.9028629856850716,0.0971370143149284,3.8181818181818183,0.011506276150627616,0.2063651995027413,0.4884937238493724,0.7765310003803728,0.0010625315306062,0.4919168921068674,0.1983640081799591,0.3670756646216769,114055.0,7.0,396.0,0.0053078556263269,0.0063694267515923,0.0224948875255623,4.238036809815988,3.5316973415133126,341.3636363636364,46.7489539748954,942,785,978,-3498.272727272728,none
266,5_Watanabe08,commons-lang-2.6,0.25,0.2222222222222222,0.08974358974358974,0.23529411764705882,0.39226519337016574,0.46588675737252794,0.8488372093023255,0.1511627906976744,0.875,0.07692307692307693,0.1520691392920441,0.17307692307692307,0.6442307692307693,0.0005148313017431,0.3768439195011913,0.7790697674418605,1.825581395348837,8288.0,0.0,55.0,0.0463870049401322,0.0463870049401322,0.0930232558139534,2.00537318445135,2.00537318445135,85.0,26.57692307692308,11943,11943,86,-165.5,none
267,5_Watanabe08,commons-lang-3.0,0.25,0.4444444444444444,0.060240963855421686,0.32,0.3949367088607595,0.46796194979765304,0.8282828282828283,0.1717171717171717,0.3125,0.14457831325301204,0.2429735470752181,0.10542168674698796,0.7484939759036144,0.0147254152821878,0.3834582068513741,1.2626262626262623,3.080808080808081,8060.0,0.0,46.0,0.0524077277970011,0.0524077277970011,0.1616161616161616,3.083823100329293,3.083823100329293,131.125,15.180722891566266,13872,13872,99,-617.7272727272727,none
268,5_Watanabe08,commons-lang-3.1,0.25,0.5555555555555556,0.05063291139240506,0.3448275862068966,0.39577836411609496,0.4684627521442777,0.8080808080808081,0.1919191919191919,0.2,0.189873417721519,0.2784450494615055,0.060126582278481014,0.7155063291139241,0.0210852935440584,0.3710236888605012,1.5555555555555556,3.828282828282828,8394.0,1.0,49.0,0.0544333683105981,0.0544333683105981,0.202020202020202,3.711330169161495,3.711330169161495,105.0,15.962025316455696,15248,15248,99,-605.7857142857143,none
269,3_Peters15,manifoldcf-2.0,0.6857142857142857,0.2,0.10690423162583519,0.3096774193548387,0.7757849341018097,0.7652618214439844,0.8853161843515541,0.1146838156484458,2.742857142857143,0.012249443207126948,0.3285279782181267,0.6734648425071588,0.8901686286986955,0.0010149431893566,0.5231607647094233,0.2207931404072883,0.397642015005359,132128.0,6.0,149.0,0.0183189655172413,0.0228187919463087,0.037513397642015,2.0477901771641216,1.643969484900071,210.45714285714288,36.8608017817372,928,745,933,317.33333333333394,medium
270,5_Watanabe08,commons-lang-3.2,0.2857142857142857,0.6,0.04395604395604396,0.3870967741935483,0.4399494310998736,0.493968274002055,0.8303571428571429,0.1696428571428571,0.19047619047619047,0.16483516483516483,0.3309112606779028,0.12087912087912088,0.8061224489795918,0.0473267431972789,0.5627380127474614,1.375,3.383928571428572,9775.0,8.0,37.0,0.0616050938944374,0.0616050938944374,0.1875,3.04357948583421,3.04357948583421,108.52380952380952,14.461538461538462,30939,30939,112,-64.17156862745105,none
271,5_Watanabe08,commons-lang-3.3,0.3529411764705882,0.5454545454545454,0.04854368932038835,0.42857142857142855,0.5148861646234675,0.5411745370622394,0.8666666666666667,0.1333333333333333,0.29411764705882354,0.10679611650485436,0.3678532051325896,0.24614505996573385,0.8063963449457453,0.0379259867377371,0.5382091836734696,0.9583333333333334,2.333333333333333,10357.0,4.0,33.0,0.0623880597014925,0.0623880597014925,0.1416666666666666,2.2707336523126003,2.2707336523126003,138.1764705882353,21.961165048543688,33500,33500,120,-95.4857142857145,none
272,5_Watanabe08,commons-lang-3.4,0.2857142857142857,0.4,0.056074766355140186,0.3333333333333333,0.4386536373507057,0.493369729953669,0.8677685950413223,0.1322314049586777,0.42857142857142855,0.09345794392523364,0.2667724925031585,0.19225634178905207,0.701935914552737,0.0183356740298678,0.4936606664744412,0.8760330578512396,2.115702479338843,10708.0,3.0,48.0,0.0585419975199599,0.0585419975199599,0.1157024793388429,1.9764012886542541,1.9764012886542541,173.85714285714286,34.47663551401869,45967,45967,121,-104.9545454545455,none
273,3_Peters15,manifoldcf-2.10,0.8181818181818182,0.0559006211180124,0.1451766953199618,0.10465116279069764,0.8361013078679677,0.8354792959781439,0.8544423440453687,0.1455576559546313,13.818181818181818,0.0019102196752626551,0.1900548224796457,0.8162715985065555,0.9190327342189808,0.0,0.540995812954851,0.162570888468809,0.1909262759924385,146420.0,3.0,139.0,0.0342979635584137,0.0418300653594771,0.0103969754253308,0.3031368147448013,0.24855269376181457,682.1818181818181,41.57402101241643,933,765,1058,10188.5,extra_large
274,5_Watanabe08,commons-lang-3.5,0.2222222222222222,0.2,0.06557377049180328,0.2105263157894737,0.3590551181102362,0.4480769116165506,0.8854961832061069,0.1145038167938931,0.8888888888888888,0.05737704918032787,0.1492225962151293,0.16484517304189436,0.6953551912568307,0.0018707432630156,0.3342447283951462,0.5954198473282443,1.3969465648854962,11830.0,1.0,61.0,0.0519956540945831,0.0519956540945831,0.0687022900763358,1.3213083145634126,1.3213083145634126,112.0,45.9344262295082,83757,83757,131,-2101.3333333333335,none
